Date,State,District,Enrolments,Updates,Child_Enrolments,Is_Anomaly,Forecast
2025-10-21,Uttar Pradesh,Prayagraj,343,550,99,No,377
2025-10-22,Uttar Pradesh,Prayagraj,447,1028,101,No,491
2025-10-23,Uttar Pradesh,Prayagraj,204,450,63,No,224
2025-10-24,Uttar Pradesh,Prayagraj,413,618,120,No,454
2025-10-25,Uttar Pradesh,Prayagraj,24,34,7,No,26
2025-10-26,Uttar Pradesh,Prayagraj,62,117,19,No,68
2025-10-27,Uttar Pradesh,Prayagraj,435,1003,71,No,478
2025-10-28,Uttar Pradesh,Prayagraj,339,617,94,No,372
2025-10-29,Uttar Pradesh,Prayagraj,385,934,112,No,423
2025-10-30,Uttar Pradesh,Prayagraj,478,779,157,No,525
2025-10-31,Uttar Pradesh,Prayagraj,322,569,50,No,354
2025-11-01,Uttar Pradesh,Prayagraj,69,146,12,No,75
2025-11-02,Uttar Pradesh,Prayagraj,97,196,32,No,106
2025-11-03,Uttar Pradesh,Prayagraj,401,932,93,No,441
2025-11-04,Uttar Pradesh,Prayagraj,420,726,88,No,462
2025-11-05,Uttar Pradesh,Prayagraj,325,476,100,No,357
2025-11-06,Uttar Pradesh,Prayagraj,212,373,53,No,233
2025-11-07,Uttar Pradesh,Prayagraj,349,534,90,No,383
2025-11-08,Uttar Pradesh,Prayagraj,29,50,8,No,31
2025-11-09,Uttar Pradesh,Prayagraj,42,66,10,No,46
2025-11-10,Uttar Pradesh,Prayagraj,576,1151,180,No,633
2025-11-11,Uttar Pradesh,Prayagraj,176,361,59,Yes,193
2025-11-12,Uttar Pradesh,Prayagraj,404,563,72,No,444
2025-11-13,Uttar Pradesh,Prayagraj,313,612,88,No,344
2025-11-14,Uttar Pradesh,Prayagraj,510,864,126,No,561
2025-11-15,Uttar Pradesh,Prayagraj,44,75,8,No,48
2025-11-16,Uttar Pradesh,Prayagraj,99,239,27,No,108
2025-11-17,Uttar Pradesh,Prayagraj,259,394,77,No,284
2025-11-18,Uttar Pradesh,Prayagraj,440,568,98,No,484
2025-11-19,Uttar Pradesh,Prayagraj,259,443,85,No,284
2025-11-20,Uttar Pradesh,Prayagraj,450,861,132,No,495
2025-11-21,Uttar Pradesh,Prayagraj,478,847,97,No,525
2025-11-22,Uttar Pradesh,Prayagraj,72,104,21,No,79
2025-11-23,Uttar Pradesh,Prayagraj,98,161,30,No,107
2025-11-24,Uttar Pradesh,Prayagraj,384,637,84,No,422
2025-11-25,Uttar Pradesh,Prayagraj,204,405,62,No,224
2025-11-26,Uttar Pradesh,Prayagraj,255,565,58,No,280
2025-11-27,Uttar Pradesh,Prayagraj,448,742,128,No,492
2025-11-28,Uttar Pradesh,Prayagraj,291,723,94,No,320
2025-11-29,Uttar Pradesh,Prayagraj,99,122,24,No,108
2025-11-30,Uttar Pradesh,Prayagraj,50,70,12,No,55
2025-12-01,Uttar Pradesh,Prayagraj,364,864,85,No,400
2025-12-02,Uttar Pradesh,Prayagraj,253,304,50,No,278
2025-12-03,Uttar Pradesh,Prayagraj,590,1095,176,No,649
2025-12-04,Uttar Pradesh,Prayagraj,455,1036,109,No,500
2025-12-05,Uttar Pradesh,Prayagraj,386,506,134,No,424
2025-12-06,Uttar Pradesh,Prayagraj,53,76,12,No,58
2025-12-07,Uttar Pradesh,Prayagraj,92,209,21,No,101
2025-12-08,Uttar Pradesh,Prayagraj,517,1186,130,Yes,568
2025-12-09,Uttar Pradesh,Prayagraj,468,880,75,No,514
2025-12-10,Uttar Pradesh,Prayagraj,267,359,81,No,293
2025-12-11,Uttar Pradesh,Prayagraj,158,310,48,No,173
2025-12-12,Uttar Pradesh,Prayagraj,182,315,49,No,200
2025-12-13,Uttar Pradesh,Prayagraj,33,44,10,No,36
2025-12-14,Uttar Pradesh,Prayagraj,68,97,21,No,74
2025-12-15,Uttar Pradesh,Prayagraj,352,463,104,No,387
2025-12-16,Uttar Pradesh,Prayagraj,252,404,79,No,277
2025-12-17,Uttar Pradesh,Prayagraj,556,1089,108,No,611
2025-12-18,Uttar Pradesh,Prayagraj,482,995,152,No,530
2025-12-19,Uttar Pradesh,Prayagraj,580,906,120,No,638
2025-12-20,Uttar Pradesh,Prayagraj,91,162,16,No,100
2025-12-21,Uttar Pradesh,Prayagraj,94,188,19,No,103
2025-12-22,Uttar Pradesh,Prayagraj,296,647,77,No,325
2025-12-23,Uttar Pradesh,Prayagraj,311,676,48,No,342
2025-12-24,Uttar Pradesh,Prayagraj,259,453,49,No,284
2025-12-25,Uttar Pradesh,Prayagraj,539,1168,82,No,592
2025-12-26,Uttar Pradesh,Prayagraj,188,349,49,No,206
2025-12-27,Uttar Pradesh,Prayagraj,64,110,10,No,70
2025-12-28,Uttar Pradesh,Prayagraj,86,128,19,No,94
2025-12-29,Uttar Pradesh,Prayagraj,253,445,45,No,278
2025-12-30,Uttar Pradesh,Prayagraj,355,652,59,Yes,390
2025-12-31,Uttar Pradesh,Prayagraj,173,426,37,No,190
