state,district,month,child_enrolments,adult_enrolments,total_enrolments
Madhya Pradesh,Shahdol,2025-09,582.0,848.0,1430.0
Madhya Pradesh,Shahdol,2025-10,303.0,389.0,692.0
Madhya Pradesh,Shahdol,2025-11,566.0,777.0,1343.0
Madhya Pradesh,Shahdol,2025-12,531.0,742.0,1273.0
Madhya Pradesh,Shajapur,2025-01,51041.0,46667.0,97708.0
Madhya Pradesh,Shajapur,2025-02,723.0,1013.0,1736.0
Madhya Pradesh,Shajapur,2025-03,679.0,1024.0,1703.0
Madhya Pradesh,Shajapur,2025-04,478.0,742.0,1220.0
Madhya Pradesh,Shajapur,2025-05,312.0,470.0,782.0
Madhya Pradesh,Shajapur,2025-06,571.0,832.0,1403.0
Madhya Pradesh,Shajapur,2025-07,222.0,361.0,583.0
Madhya Pradesh,Shajapur,2025-08,487.0,803.0,1290.0
Madhya Pradesh,Shajapur,2025-09,584.0,884.0,1468.0
Madhya Pradesh,Shajapur,2025-10,413.0,569.0,982.0
Madhya Pradesh,Shajapur,2025-11,634.0,943.0,1577.0
Madhya Pradesh,Shajapur,2025-12,512.0,836.0,1348.0
Madhya Pradesh,Sheopur,2025-01,26482.0,16759.0,43241.0
Madhya Pradesh,Sheopur,2025-02,324.0,356.0,680.0
Madhya Pradesh,Sheopur,2025-03,256.0,314.0,570.0
Madhya Pradesh,Sheopur,2025-04,221.0,291.0,512.0
Madhya Pradesh,Sheopur,2025-05,160.0,183.0,343.0
Madhya Pradesh,Sheopur,2025-06,249.0,314.0,563.0
Madhya Pradesh,Sheopur,2025-07,138.0,126.0,264.0
Madhya Pradesh,Sheopur,2025-08,254.0,284.0,538.0
Madhya Pradesh,Sheopur,2025-09,296.0,314.0,610.0
Madhya Pradesh,Sheopur,2025-10,227.0,208.0,435.0
Madhya Pradesh,Sheopur,2025-11,360.0,412.0,772.0
Madhya Pradesh,Sheopur,2025-12,391.0,352.0,743.0
Madhya Pradesh,Shivpuri,2025-01,77864.0,51527.0,129391.0
Madhya Pradesh,Shivpuri,2025-02,737.0,1322.0,2059.0
Madhya Pradesh,Shivpuri,2025-03,638.0,1341.0,1979.0
Madhya Pradesh,Shivpuri,2025-04,534.0,1054.0,1588.0
Madhya Pradesh,Shivpuri,2025-05,333.0,612.0,945.0
Madhya Pradesh,Shivpuri,2025-06,485.0,894.0,1379.0
Madhya Pradesh,Shivpuri,2025-07,244.0,493.0,737.0
Madhya Pradesh,Shivpuri,2025-08,625.0,1144.0,1769.0
Madhya Pradesh,Shivpuri,2025-09,713.0,1442.0,2155.0
Madhya Pradesh,Shivpuri,2025-10,546.0,1072.0,1618.0
Madhya Pradesh,Shivpuri,2025-11,772.0,1329.0,2101.0
Madhya Pradesh,Shivpuri,2025-12,629.0,1304.0,1933.0
Madhya Pradesh,Sidhi,2025-01,66360.0,29831.0,96191.0
Madhya Pradesh,Sidhi,2025-02,588.0,746.0,1334.0
Madhya Pradesh,Sidhi,2025-03,524.0,711.0,1235.0
Madhya Pradesh,Sidhi,2025-04,339.0,473.0,812.0
Madhya Pradesh,Sidhi,2025-05,255.0,341.0,596.0
Madhya Pradesh,Sidhi,2025-06,591.0,683.0,1274.0
Madhya Pradesh,Sidhi,2025-07,206.0,289.0,495.0
Madhya Pradesh,Sidhi,2025-08,491.0,577.0,1068.0
Madhya Pradesh,Sidhi,2025-09,546.0,808.0,1354.0
Madhya Pradesh,Sidhi,2025-10,455.0,583.0,1038.0
Madhya Pradesh,Sidhi,2025-11,423.0,574.0,997.0
Madhya Pradesh,Sidhi,2025-12,451.0,565.0,1016.0
Madhya Pradesh,Singrauli,2025-01,63501.0,22435.0,85936.0
Madhya Pradesh,Singrauli,2025-02,692.0,496.0,1188.0
Madhya Pradesh,Singrauli,2025-03,668.0,485.0,1153.0
Madhya Pradesh,Singrauli,2025-04,429.0,330.0,759.0
Madhya Pradesh,Singrauli,2025-05,349.0,284.0,633.0
Madhya Pradesh,Singrauli,2025-06,487.0,394.0,881.0
Madhya Pradesh,Singrauli,2025-07,170.0,158.0,328.0
Madhya Pradesh,Singrauli,2025-08,530.0,439.0,969.0
Madhya Pradesh,Singrauli,2025-09,613.0,470.0,1083.0
Madhya Pradesh,Singrauli,2025-10,466.0,358.0,824.0
Madhya Pradesh,Singrauli,2025-11,544.0,449.0,993.0
Madhya Pradesh,Singrauli,2025-12,579.0,436.0,1015.0
Madhya Pradesh,Tikamgarh,2025-01,74446.0,52777.0,127223.0
Madhya Pradesh,Tikamgarh,2025-02,844.0,1067.0,1911.0
Madhya Pradesh,Tikamgarh,2025-03,826.0,1050.0,1876.0
Madhya Pradesh,Tikamgarh,2025-04,695.0,767.0,1462.0
Madhya Pradesh,Tikamgarh,2025-05,398.0,383.0,781.0
Madhya Pradesh,Tikamgarh,2025-06,639.0,696.0,1335.0
Madhya Pradesh,Tikamgarh,2025-07,393.0,396.0,789.0
Madhya Pradesh,Tikamgarh,2025-08,784.0,1057.0,1841.0
Madhya Pradesh,Tikamgarh,2025-09,901.0,1085.0,1986.0
Madhya Pradesh,Tikamgarh,2025-10,532.0,628.0,1160.0
Madhya Pradesh,Tikamgarh,2025-11,754.0,929.0,1683.0
Madhya Pradesh,Tikamgarh,2025-12,804.0,909.0,1713.0
Madhya Pradesh,Ujjain,2025-01,52567.0,41488.0,94055.0
Madhya Pradesh,Ujjain,2025-02,2224.0,1212.0,3436.0
Madhya Pradesh,Ujjain,2025-03,2061.0,1242.0,3303.0
Madhya Pradesh,Ujjain,2025-04,1166.0,895.0,2061.0
Madhya Pradesh,Ujjain,2025-05,1087.0,627.0,1714.0
Madhya Pradesh,Ujjain,2025-06,1694.0,1009.0,2703.0
Madhya Pradesh,Ujjain,2025-07,912.0,459.0,1371.0
Madhya Pradesh,Ujjain,2025-08,1266.0,986.0,2252.0
Madhya Pradesh,Ujjain,2025-09,1777.0,1195.0,2972.0
Madhya Pradesh,Ujjain,2025-10,1218.0,668.0,1886.0
Madhya Pradesh,Ujjain,2025-11,1559.0,964.0,2523.0
Madhya Pradesh,Ujjain,2025-12,1502.0,984.0,2486.0
Madhya Pradesh,Umaria,2025-01,12853.0,11464.0,24317.0
Madhya Pradesh,Umaria,2025-02,423.0,417.0,840.0
Madhya Pradesh,Umaria,2025-03,442.0,433.0,875.0
Madhya Pradesh,Umaria,2025-04,289.0,301.0,590.0
Madhya Pradesh,Umaria,2025-05,199.0,215.0,414.0
Madhya Pradesh,Umaria,2025-06,233.0,233.0,466.0
Madhya Pradesh,Umaria,2025-07,132.0,190.0,322.0
Madhya Pradesh,Umaria,2025-08,277.0,362.0,639.0
Madhya Pradesh,Umaria,2025-09,386.0,374.0,760.0
Madhya Pradesh,Umaria,2025-10,269.0,326.0,595.0
Madhya Pradesh,Umaria,2025-11,345.0,392.0,737.0
Madhya Pradesh,Umaria,2025-12,279.0,323.0,602.0
Madhya Pradesh,Vidisha,2025-01,48912.0,36544.0,85456.0
Madhya Pradesh,Vidisha,2025-02,1118.0,1161.0,2279.0
Madhya Pradesh,Vidisha,2025-03,927.0,1077.0,2004.0
Madhya Pradesh,Vidisha,2025-04,487.0,639.0,1126.0
Madhya Pradesh,Vidisha,2025-05,432.0,527.0,959.0
Madhya Pradesh,Vidisha,2025-06,728.0,748.0,1476.0
Madhya Pradesh,Vidisha,2025-07,321.0,413.0,734.0
Madhya Pradesh,Vidisha,2025-08,960.0,996.0,1956.0
Madhya Pradesh,Vidisha,2025-09,1077.0,1150.0,2227.0
Madhya Pradesh,Vidisha,2025-10,859.0,983.0,1842.0
Madhya Pradesh,Vidisha,2025-11,900.0,982.0,1882.0
Madhya Pradesh,Vidisha,2025-12,912.0,999.0,1911.0
Madhya Pradesh,West Nimar,2025-01,1891.0,4548.0,6439.0
Madhya Pradesh,West Nimar,2025-02,35.0,183.0,218.0
Madhya Pradesh,West Nimar,2025-03,37.0,135.0,172.0
Madhya Pradesh,West Nimar,2025-04,22.0,122.0,144.0
Madhya Pradesh,West Nimar,2025-05,18.0,75.0,93.0
Madhya Pradesh,West Nimar,2025-06,24.0,116.0,140.0
Madhya Pradesh,West Nimar,2025-07,8.0,61.0,69.0
Madhya Pradesh,West Nimar,2025-08,28.0,124.0,152.0
Madhya Pradesh,West Nimar,2025-09,29.0,130.0,159.0
Madhya Pradesh,West Nimar,2025-10,34.0,120.0,154.0
Madhya Pradesh,West Nimar,2025-11,46.0,125.0,171.0
Madhya Pradesh,West Nimar,2025-12,21.0,94.0,115.0
Maharashtra,Ahilyanagar,2025-01,0.0,0.0,0.0
Maharashtra,Ahilyanagar,2025-02,0.0,0.0,0.0
Maharashtra,Ahilyanagar,2025-03,0.0,0.0,0.0
Maharashtra,Ahilyanagar,2025-04,0.0,0.0,0.0
Maharashtra,Ahilyanagar,2025-05,0.0,0.0,0.0
Maharashtra,Ahilyanagar,2025-06,0.0,0.0,0.0
Maharashtra,Ahilyanagar,2025-07,0.0,0.0,0.0
Maharashtra,Ahilyanagar,2025-08,0.0,0.0,0.0
Maharashtra,Ahilyanagar,2025-09,0.0,0.0,0.0
Maharashtra,Ahilyanagar,2025-10,0.0,0.0,0.0
Maharashtra,Ahilyanagar,2025-11,0.0,1.0,1.0
Maharashtra,Ahilyanagar,2025-12,0.0,0.0,0.0
Maharashtra,Ahmadnagar,2025-01,59953.0,118056.0,178009.0
Maharashtra,Ahmadnagar,2025-02,4030.0,3939.0,7969.0
Maharashtra,Ahmadnagar,2025-03,3063.0,3278.0,6341.0
Maharashtra,Ahmadnagar,2025-04,3211.0,3505.0,6716.0
Maharashtra,Ahmadnagar,2025-05,3049.0,3768.0,6817.0
Maharashtra,Ahmadnagar,2025-06,2861.0,3160.0,6021.0
Maharashtra,Ahmadnagar,2025-07,1500.0,1938.0,3438.0
Maharashtra,Ahmadnagar,2025-08,3666.0,4921.0,8587.0
Maharashtra,Ahmadnagar,2025-09,3135.0,3243.0,6378.0
Maharashtra,Ahmadnagar,2025-10,2670.0,2631.0,5301.0
Maharashtra,Ahmadnagar,2025-11,4841.0,3552.0,8393.0
Maharashtra,Ahmadnagar,2025-12,6181.0,3867.0,10048.0
Maharashtra,Ahmed Nagar,2025-01,225.0,1349.0,1574.0
Maharashtra,Ahmed Nagar,2025-02,35.0,151.0,186.0
Maharashtra,Ahmed Nagar,2025-03,38.0,134.0,172.0
Maharashtra,Ahmed Nagar,2025-04,22.0,129.0,151.0
Maharashtra,Ahmed Nagar,2025-05,18.0,114.0,132.0
Maharashtra,Ahmed Nagar,2025-06,20.0,114.0,134.0
Maharashtra,Ahmed Nagar,2025-07,9.0,64.0,73.0
Maharashtra,Ahmed Nagar,2025-08,37.0,182.0,219.0
Maharashtra,Ahmed Nagar,2025-09,24.0,130.0,154.0
Maharashtra,Ahmed Nagar,2025-10,28.0,116.0,144.0
Maharashtra,Ahmed Nagar,2025-11,59.0,119.0,178.0
Maharashtra,Ahmed Nagar,2025-12,59.0,134.0,193.0
Maharashtra,Akola,2025-01,28253.0,79147.0,107400.0
Maharashtra,Akola,2025-02,1084.0,2526.0,3610.0
Maharashtra,Akola,2025-03,957.0,2523.0,3480.0
Maharashtra,Akola,2025-04,916.0,1664.0,2580.0
Maharashtra,Akola,2025-05,674.0,2084.0,2758.0
Maharashtra,Akola,2025-06,608.0,1495.0,2103.0
Maharashtra,Akola,2025-07,304.0,1194.0,1498.0
Maharashtra,Akola,2025-08,1232.0,2616.0,3848.0
Maharashtra,Akola,2025-09,1225.0,2117.0,3342.0
Maharashtra,Akola,2025-10,1087.0,1850.0,2937.0
Maharashtra,Akola,2025-11,1390.0,2413.0,3803.0
Maharashtra,Akola,2025-12,1379.0,2441.0,3820.0
Maharashtra,Amravati,2025-01,52283.0,143845.0,196128.0
Maharashtra,Amravati,2025-02,1865.0,4653.0,6518.0
Maharashtra,Amravati,2025-03,1560.0,4377.0,5937.0
Maharashtra,Amravati,2025-04,1243.0,3215.0,4458.0
Maharashtra,Amravati,2025-05,1254.0,4020.0,5274.0
Maharashtra,Amravati,2025-06,1239.0,3038.0,4277.0
Maharashtra,Amravati,2025-07,710.0,1996.0,2706.0
Maharashtra,Amravati,2025-08,1781.0,4622.0,6403.0
Maharashtra,Amravati,2025-09,1956.0,4225.0,6181.0
Maharashtra,Amravati,2025-10,1643.0,3259.0,4902.0
Maharashtra,Amravati,2025-11,2709.0,4466.0,7175.0
Maharashtra,Amravati,2025-12,2864.0,4362.0,7226.0
Maharashtra,Aurangabad,2025-01,60510.0,117450.0,177960.0
Maharashtra,Aurangabad,2025-02,2633.0,4336.0,6969.0
Maharashtra,Aurangabad,2025-03,2143.0,4166.0,6309.0
Maharashtra,Aurangabad,2025-04,1870.0,2978.0,4848.0
Maharashtra,Aurangabad,2025-05,1722.0,3834.0,5556.0
Maharashtra,Aurangabad,2025-06,1936.0,3644.0,5580.0
Maharashtra,Aurangabad,2025-07,946.0,1785.0,2731.0
Maharashtra,Aurangabad,2025-08,2466.0,4227.0,6693.0
Maharashtra,Aurangabad,2025-09,2297.0,3597.0,5894.0
Maharashtra,Aurangabad,2025-10,1872.0,3059.0,4931.0
Maharashtra,Aurangabad,2025-11,2296.0,3562.0,5858.0
Maharashtra,Aurangabad,2025-12,2424.0,3492.0,5916.0
Maharashtra,Beed,2025-01,53705.0,95337.0,149042.0
Maharashtra,Beed,2025-02,3061.0,2215.0,5276.0
Maharashtra,Beed,2025-03,2032.0,1909.0,3941.0
Maharashtra,Beed,2025-04,2849.0,2258.0,5107.0
Maharashtra,Beed,2025-05,1784.0,2009.0,3793.0
Maharashtra,Beed,2025-06,1672.0,1165.0,2837.0
Maharashtra,Beed,2025-07,782.0,898.0,1680.0
Maharashtra,Beed,2025-08,2533.0,2437.0,4970.0
Maharashtra,Beed,2025-09,2495.0,1747.0,4242.0
Maharashtra,Beed,2025-10,2409.0,1806.0,4215.0
Maharashtra,Beed,2025-11,3140.0,2035.0,5175.0
Maharashtra,Beed,2025-12,4038.0,2265.0,6303.0
Maharashtra,Bhandara,2025-01,14404.0,41712.0,56116.0
Maharashtra,Bhandara,2025-02,641.0,1260.0,1901.0
Maharashtra,Bhandara,2025-03,504.0,1069.0,1573.0
Maharashtra,Bhandara,2025-04,562.0,1392.0,1954.0
Maharashtra,Bhandara,2025-05,506.0,1445.0,1951.0
Maharashtra,Bhandara,2025-06,439.0,682.0,1121.0
Maharashtra,Bhandara,2025-07,235.0,537.0,772.0
Maharashtra,Bhandara,2025-08,659.0,1573.0,2232.0
Maharashtra,Bhandara,2025-09,593.0,864.0,1457.0
Maharashtra,Bhandara,2025-10,946.0,1088.0,2034.0
Maharashtra,Bhandara,2025-11,835.0,1226.0,2061.0
Maharashtra,Bhandara,2025-12,979.0,1311.0,2290.0
Maharashtra,Bid,2025-01,114.0,3334.0,3448.0
Maharashtra,Bid,2025-02,20.0,266.0,286.0
Maharashtra,Bid,2025-03,11.0,229.0,240.0
Maharashtra,Bid,2025-04,25.0,228.0,253.0
Maharashtra,Bid,2025-05,9.0,277.0,286.0
Maharashtra,Bid,2025-06,12.0,170.0,182.0
Maharashtra,Bid,2025-07,3.0,106.0,109.0
Maharashtra,Bid,2025-08,18.0,348.0,366.0
Maharashtra,Bid,2025-09,16.0,233.0,249.0
Maharashtra,Bid,2025-10,31.0,269.0,300.0
Maharashtra,Bid,2025-11,28.0,256.0,284.0
Maharashtra,Bid,2025-12,29.0,285.0,314.0
Maharashtra,Buldana,2025-01,955.0,14671.0,15626.0
Maharashtra,Buldana,2025-02,66.0,829.0,895.0
Maharashtra,Buldana,2025-03,66.0,762.0,828.0
Maharashtra,Buldana,2025-04,64.0,707.0,771.0
Maharashtra,Buldana,2025-05,51.0,861.0,912.0
Maharashtra,Buldana,2025-06,42.0,535.0,577.0
Maharashtra,Buldana,2025-07,27.0,331.0,358.0
Maharashtra,Buldana,2025-08,99.0,771.0,870.0
Maharashtra,Buldana,2025-09,100.0,693.0,793.0
Maharashtra,Buldana,2025-10,93.0,612.0,705.0
Maharashtra,Buldana,2025-11,94.0,737.0,831.0
Maharashtra,Buldana,2025-12,115.0,792.0,907.0
Maharashtra,Buldhana,2025-01,36823.0,70790.0,107613.0
Maharashtra,Buldhana,2025-02,1918.0,3112.0,5030.0
Maharashtra,Buldhana,2025-03,1592.0,3142.0,4734.0
Maharashtra,Buldhana,2025-04,1558.0,2657.0,4215.0
Maharashtra,Buldhana,2025-05,1302.0,3491.0,4793.0
Maharashtra,Buldhana,2025-06,1240.0,2087.0,3327.0
Maharashtra,Buldhana,2025-07,582.0,1434.0,2016.0
Maharashtra,Buldhana,2025-08,2044.0,3357.0,5401.0
Maharashtra,Buldhana,2025-09,2266.0,2616.0,4882.0
Maharashtra,Buldhana,2025-10,2384.0,2423.0,4807.0
Maharashtra,Buldhana,2025-11,2403.0,3014.0,5417.0
Maharashtra,Buldhana,2025-12,2818.0,3050.0,5868.0
Maharashtra,Chandrapur,2025-01,34271.0,84562.0,118833.0
Maharashtra,Chandrapur,2025-02,1723.0,2831.0,4554.0
Maharashtra,Chandrapur,2025-03,1171.0,2565.0,3736.0
Maharashtra,Chandrapur,2025-04,1040.0,2634.0,3674.0
Maharashtra,Chandrapur,2025-05,1217.0,2942.0,4159.0
Maharashtra,Chandrapur,2025-06,1088.0,1894.0,2982.0
Maharashtra,Chandrapur,2025-07,501.0,1562.0,2063.0
Maharashtra,Chandrapur,2025-08,1266.0,3517.0,4783.0
Maharashtra,Chandrapur,2025-09,1460.0,2271.0,3731.0
Maharashtra,Chandrapur,2025-10,1783.0,2280.0,4063.0
Maharashtra,Chandrapur,2025-11,1594.0,2391.0,3985.0
Maharashtra,Chandrapur,2025-12,1944.0,2922.0,4866.0
Maharashtra,Chatrapati Sambhaji Nagar,2025-01,267.0,1356.0,1623.0
Maharashtra,Chatrapati Sambhaji Nagar,2025-02,7.0,21.0,28.0
Maharashtra,Chatrapati Sambhaji Nagar,2025-03,8.0,30.0,38.0
Maharashtra,Chatrapati Sambhaji Nagar,2025-04,2.0,20.0,22.0
Maharashtra,Chatrapati Sambhaji Nagar,2025-05,8.0,12.0,20.0
Maharashtra,Chatrapati Sambhaji Nagar,2025-06,5.0,15.0,20.0
Maharashtra,Chatrapati Sambhaji Nagar,2025-07,3.0,11.0,14.0
Maharashtra,Chatrapati Sambhaji Nagar,2025-08,3.0,16.0,19.0
Maharashtra,Chatrapati Sambhaji Nagar,2025-09,8.0,20.0,28.0
Maharashtra,Chatrapati Sambhaji Nagar,2025-10,4.0,11.0,15.0
Maharashtra,Chatrapati Sambhaji Nagar,2025-11,14.0,18.0,32.0
Maharashtra,Chatrapati Sambhaji Nagar,2025-12,16.0,18.0,34.0
Maharashtra,Chhatrapati Sambhajinagar,2025-01,595.0,2628.0,3223.0
Maharashtra,Chhatrapati Sambhajinagar,2025-02,11.0,65.0,76.0
Maharashtra,Chhatrapati Sambhajinagar,2025-03,14.0,80.0,94.0
Maharashtra,Chhatrapati Sambhajinagar,2025-04,8.0,71.0,79.0
Maharashtra,Chhatrapati Sambhajinagar,2025-05,14.0,47.0,61.0
Maharashtra,Chhatrapati Sambhajinagar,2025-06,11.0,65.0,76.0
Maharashtra,Chhatrapati Sambhajinagar,2025-07,6.0,39.0,45.0
Maharashtra,Chhatrapati Sambhajinagar,2025-08,14.0,94.0,108.0
Maharashtra,Chhatrapati Sambhajinagar,2025-09,13.0,71.0,84.0
Maharashtra,Chhatrapati Sambhajinagar,2025-10,17.0,71.0,88.0
Maharashtra,Chhatrapati Sambhajinagar,2025-11,16.0,82.0,98.0
Maharashtra,Chhatrapati Sambhajinagar,2025-12,3.0,69.0,72.0
Maharashtra,Dharashiv,2025-01,56.0,226.0,282.0
Maharashtra,Dharashiv,2025-02,3.0,14.0,17.0
Maharashtra,Dharashiv,2025-03,2.0,12.0,14.0
Maharashtra,Dharashiv,2025-04,4.0,16.0,20.0
Maharashtra,Dharashiv,2025-05,1.0,9.0,10.0
Maharashtra,Dharashiv,2025-06,2.0,12.0,14.0
Maharashtra,Dharashiv,2025-07,2.0,6.0,8.0
Maharashtra,Dharashiv,2025-08,3.0,16.0,19.0
Maharashtra,Dharashiv,2025-09,4.0,15.0,19.0
Maharashtra,Dharashiv,2025-10,1.0,16.0,17.0
Maharashtra,Dharashiv,2025-11,3.0,23.0,26.0
Maharashtra,Dharashiv,2025-12,5.0,16.0,21.0
Maharashtra,Dhule,2025-01,41036.0,76894.0,117930.0
Maharashtra,Dhule,2025-02,1381.0,2598.0,3979.0
Maharashtra,Dhule,2025-03,1178.0,2592.0,3770.0
Maharashtra,Dhule,2025-04,985.0,1681.0,2666.0
Maharashtra,Dhule,2025-05,740.0,2064.0,2804.0
Maharashtra,Dhule,2025-06,650.0,1344.0,1994.0
Maharashtra,Dhule,2025-07,528.0,1114.0,1642.0
Maharashtra,Dhule,2025-08,1230.0,2410.0,3640.0
Maharashtra,Dhule,2025-09,1258.0,2416.0,3674.0
Maharashtra,Dhule,2025-10,1138.0,1725.0,2863.0
Maharashtra,Dhule,2025-11,1582.0,2132.0,3714.0
Maharashtra,Dhule,2025-12,1682.0,2160.0,3842.0
Maharashtra,Gadchiroli,2025-01,19347.0,47808.0,67155.0
Maharashtra,Gadchiroli,2025-02,996.0,2833.0,3829.0
Maharashtra,Gadchiroli,2025-03,801.0,1753.0,2554.0
Maharashtra,Gadchiroli,2025-04,839.0,2537.0,3376.0
Maharashtra,Gadchiroli,2025-05,880.0,3511.0,4391.0
Maharashtra,Gadchiroli,2025-06,653.0,1484.0,2137.0
Maharashtra,Gadchiroli,2025-07,417.0,1334.0,1751.0
Maharashtra,Gadchiroli,2025-08,889.0,3032.0,3921.0
Maharashtra,Gadchiroli,2025-09,796.0,1673.0,2469.0
Maharashtra,Gadchiroli,2025-10,851.0,1865.0,2716.0
Maharashtra,Gadchiroli,2025-11,702.0,1887.0,2589.0
Maharashtra,Gadchiroli,2025-12,820.0,2155.0,2975.0
Maharashtra,Gondia,2025-01,1.0,16.0,17.0
Maharashtra,Gondia,2025-02,1.0,51.0,52.0
Maharashtra,Gondia,2025-03,1.0,17.0,18.0
Maharashtra,Gondia,2025-04,0.0,52.0,52.0
Maharashtra,Gondia,2025-05,0.0,47.0,47.0
Maharashtra,Gondia,2025-06,0.0,11.0,11.0
Maharashtra,Gondia,2025-07,0.0,13.0,13.0
Maharashtra,Gondia,2025-08,0.0,64.0,64.0
Maharashtra,Gondia,2025-09,1.0,24.0,25.0
Maharashtra,Gondia,2025-10,1.0,24.0,25.0
Maharashtra,Gondia,2025-11,1.0,22.0,23.0
Maharashtra,Gondia,2025-12,4.0,38.0,42.0
Maharashtra,Gondiya,2025-01,18153.0,32250.0,50403.0
Maharashtra,Gondiya,2025-02,694.0,1456.0,2150.0
Maharashtra,Gondiya,2025-03,522.0,985.0,1507.0
Maharashtra,Gondiya,2025-04,621.0,1402.0,2023.0
Maharashtra,Gondiya,2025-05,572.0,1767.0,2339.0
Maharashtra,Gondiya,2025-06,429.0,781.0,1210.0
Maharashtra,Gondiya,2025-07,227.0,562.0,789.0
Maharashtra,Gondiya,2025-08,605.0,1393.0,1998.0
Maharashtra,Gondiya,2025-09,597.0,874.0,1471.0
Maharashtra,Gondiya,2025-10,689.0,918.0,1607.0
Maharashtra,Gondiya,2025-11,735.0,1056.0,1791.0
Maharashtra,Gondiya,2025-12,975.0,1212.0,2187.0
Maharashtra,Gondiya *,2025-01,0.0,65.0,65.0
Maharashtra,Gondiya *,2025-02,1.0,50.0,51.0
Maharashtra,Gondiya *,2025-03,1.0,43.0,44.0
Maharashtra,Gondiya *,2025-04,3.0,50.0,53.0
Maharashtra,Gondiya *,2025-05,1.0,74.0,75.0
Maharashtra,Gondiya *,2025-06,3.0,37.0,40.0
Maharashtra,Gondiya *,2025-07,0.0,42.0,42.0
Maharashtra,Gondiya *,2025-08,5.0,61.0,66.0
Maharashtra,Gondiya *,2025-09,1.0,33.0,34.0
Maharashtra,Gondiya *,2025-10,1.0,40.0,41.0
Maharashtra,Gondiya *,2025-11,2.0,57.0,59.0
Maharashtra,Gondiya *,2025-12,2.0,64.0,66.0
Maharashtra,Hingoli,2025-01,21137.0,42098.0,63235.0
Maharashtra,Hingoli,2025-02,1256.0,1548.0,2804.0
Maharashtra,Hingoli,2025-03,1119.0,1452.0,2571.0
Maharashtra,Hingoli,2025-04,1193.0,1268.0,2461.0
Maharashtra,Hingoli,2025-05,726.0,1186.0,1912.0
Maharashtra,Hingoli,2025-06,727.0,886.0,1613.0
Maharashtra,Hingoli,2025-07,478.0,794.0,1272.0
Maharashtra,Hingoli,2025-08,970.0,1355.0,2325.0
Maharashtra,Hingoli,2025-09,1218.0,1386.0,2604.0
Maharashtra,Hingoli,2025-10,1150.0,1024.0,2174.0
Maharashtra,Hingoli,2025-11,1166.0,1400.0,2566.0
Maharashtra,Hingoli,2025-12,1300.0,1280.0,2580.0
Maharashtra,Hingoli *,2025-01,0.0,0.0,0.0
Maharashtra,Hingoli *,2025-02,0.0,0.0,0.0
Maharashtra,Hingoli *,2025-03,0.0,0.0,0.0
Maharashtra,Hingoli *,2025-04,0.0,0.0,0.0
Maharashtra,Hingoli *,2025-05,0.0,1.0,1.0
Maharashtra,Hingoli *,2025-06,0.0,0.0,0.0
Maharashtra,Hingoli *,2025-07,0.0,1.0,1.0
Maharashtra,Hingoli *,2025-08,0.0,2.0,2.0
Maharashtra,Hingoli *,2025-09,0.0,0.0,0.0
Maharashtra,Hingoli *,2025-10,0.0,1.0,1.0
Maharashtra,Hingoli *,2025-11,0.0,0.0,0.0
Maharashtra,Hingoli *,2025-12,0.0,0.0,0.0
Maharashtra,Jalgaon,2025-01,77944.0,162950.0,240894.0
Maharashtra,Jalgaon,2025-02,3067.0,4704.0,7771.0
Maharashtra,Jalgaon,2025-03,2251.0,4149.0,6400.0
Maharashtra,Jalgaon,2025-04,3126.0,5222.0,8348.0
Maharashtra,Jalgaon,2025-05,2503.0,4772.0,7275.0
Maharashtra,Jalgaon,2025-06,2076.0,2897.0,4973.0
Maharashtra,Jalgaon,2025-07,1129.0,2757.0,3886.0
Maharashtra,Jalgaon,2025-08,3158.0,6143.0,9301.0
Maharashtra,Jalgaon,2025-09,2717.0,3481.0,6198.0
Maharashtra,Jalgaon,2025-10,2897.0,3220.0,6117.0
Maharashtra,Jalgaon,2025-11,3452.0,4483.0,7935.0
Maharashtra,Jalgaon,2025-12,3915.0,4595.0,8510.0
Maharashtra,Jalna,2025-01,36073.0,70434.0,106507.0
Maharashtra,Jalna,2025-02,1794.0,2979.0,4773.0
Maharashtra,Jalna,2025-03,1217.0,2458.0,3675.0
Maharashtra,Jalna,2025-04,1704.0,2485.0,4189.0
Maharashtra,Jalna,2025-05,1231.0,2586.0,3817.0
Maharashtra,Jalna,2025-06,918.0,1407.0,2325.0
Maharashtra,Jalna,2025-07,572.0,1165.0,1737.0
Maharashtra,Jalna,2025-08,2288.0,2779.0,5067.0
Maharashtra,Jalna,2025-09,1685.0,1941.0,3626.0
Maharashtra,Jalna,2025-10,1403.0,1532.0,2935.0
Maharashtra,Jalna,2025-11,2014.0,2120.0,4134.0
Maharashtra,Jalna,2025-12,2285.0,2051.0,4336.0
Maharashtra,Kolhapur,2025-01,61974.0,96405.0,158379.0
Maharashtra,Kolhapur,2025-02,2096.0,2456.0,4552.0
Maharashtra,Kolhapur,2025-03,1443.0,2156.0,3599.0
Maharashtra,Kolhapur,2025-04,1762.0,2475.0,4237.0
Maharashtra,Kolhapur,2025-05,1549.0,2845.0,4394.0
Maharashtra,Kolhapur,2025-06,1349.0,1545.0,2894.0
Maharashtra,Kolhapur,2025-07,897.0,1371.0,2268.0
Maharashtra,Kolhapur,2025-08,2629.0,3288.0,5917.0
Maharashtra,Kolhapur,2025-09,2225.0,2063.0,4288.0
