Date,State,District,Enrolments,Updates,Child_Enrolments,Is_Anomaly,Forecast
2025-10-21,Uttar Pradesh,Prayagraj,429,907,69,No,471
2025-10-22,Uttar Pradesh,Prayagraj,459,561,101,No,504
2025-10-23,Uttar Pradesh,Prayagraj,223,520,35,No,245
2025-10-24,Uttar Pradesh,Prayagraj,384,535,73,No,422
2025-10-25,Uttar Pradesh,Prayagraj,32,76,7,No,35
2025-10-26,Uttar Pradesh,Prayagraj,56,85,18,No,61
2025-10-27,Uttar Pradesh,Prayagraj,263,399,51,No,289
2025-10-28,Uttar Pradesh,Prayagraj,201,292,47,No,221
2025-10-29,Uttar Pradesh,Prayagraj,339,765,88,No,372
2025-10-30,Uttar Pradesh,Prayagraj,285,349,63,No,313
2025-10-31,Uttar Pradesh,Prayagraj,336,663,80,No,369
2025-11-01,Uttar Pradesh,Prayagraj,64,96,17,No,70
2025-11-02,Uttar Pradesh,Prayagraj,20,48,4,No,22
2025-11-03,Uttar Pradesh,Prayagraj,157,227,29,No,172
2025-11-04,Uttar Pradesh,Prayagraj,476,632,112,No,523
2025-11-05,Uttar Pradesh,Prayagraj,320,462,50,No,352
2025-11-06,Uttar Pradesh,Prayagraj,576,1187,124,No,633
2025-11-07,Uttar Pradesh,Prayagraj,429,758,107,No,471
2025-11-08,Uttar Pradesh,Prayagraj,25,58,4,No,27
2025-11-09,Uttar Pradesh,Prayagraj,93,207,31,No,102
2025-11-10,Uttar Pradesh,Prayagraj,466,570,114,No,512
2025-11-11,Uttar Pradesh,Prayagraj,419,546,121,No,460
2025-11-12,Uttar Pradesh,Prayagraj,527,1021,138,No,579
2025-11-13,Uttar Pradesh,Prayagraj,592,744,200,No,651
2025-11-14,Uttar Pradesh,Prayagraj,188,465,59,No,206
2025-11-15,Uttar Pradesh,Prayagraj,82,112,22,No,90
2025-11-16,Uttar Pradesh,Prayagraj,53,109,11,No,58
2025-11-17,Uttar Pradesh,Prayagraj,200,350,31,No,220
2025-11-18,Uttar Pradesh,Prayagraj,369,670,98,No,405
2025-11-19,Uttar Pradesh,Prayagraj,253,582,54,No,278
2025-11-20,Uttar Pradesh,Prayagraj,451,552,142,No,496
2025-11-21,Uttar Pradesh,Prayagraj,425,636,84,No,467
2025-11-22,Uttar Pradesh,Prayagraj,63,93,19,No,69
2025-11-23,Uttar Pradesh,Prayagraj,57,82,19,No,62
2025-11-24,Uttar Pradesh,Prayagraj,238,459,44,No,261
2025-11-25,Uttar Pradesh,Prayagraj,253,487,64,No,278
2025-11-26,Uttar Pradesh,Prayagraj,501,878,109,No,551
2025-11-27,Uttar Pradesh,Prayagraj,549,1218,136,No,603
2025-11-28,Uttar Pradesh,Prayagraj,457,586,94,No,502
2025-11-29,Uttar Pradesh,Prayagraj,85,123,16,No,93
2025-11-30,Uttar Pradesh,Prayagraj,51,75,9,No,56
2025-12-01,Uttar Pradesh,Prayagraj,318,516,64,No,349
2025-12-02,Uttar Pradesh,Prayagraj,505,991,145,No,555
2025-12-03,Uttar Pradesh,Prayagraj,484,712,95,No,532
2025-12-04,Uttar Pradesh,Prayagraj,410,590,120,No,451
2025-12-05,Uttar Pradesh,Prayagraj,418,948,73,No,459
2025-12-06,Uttar Pradesh,Prayagraj,25,51,8,No,27
2025-12-07,Uttar Pradesh,Prayagraj,38,51,8,No,41
2025-12-08,Uttar Pradesh,Prayagraj,361,441,122,No,397
2025-12-09,Uttar Pradesh,Prayagraj,299,709,61,No,328
2025-12-10,Uttar Pradesh,Prayagraj,357,486,89,No,392
2025-12-11,Uttar Pradesh,Prayagraj,459,961,95,No,504
2025-12-12,Uttar Pradesh,Prayagraj,500,771,106,No,550
2025-12-13,Uttar Pradesh,Prayagraj,75,161,13,No,82
2025-12-14,Uttar Pradesh,Prayagraj,79,108,23,No,86
2025-12-15,Uttar Pradesh,Prayagraj,365,519,96,No,401
2025-12-16,Uttar Pradesh,Prayagraj,531,834,89,No,584
2025-12-17,Uttar Pradesh,Prayagraj,176,350,31,No,193
2025-12-18,Uttar Pradesh,Prayagraj,207,373,49,No,227
2025-12-19,Uttar Pradesh,Prayagraj,364,732,117,No,400
2025-12-20,Uttar Pradesh,Prayagraj,21,43,6,No,23
2025-12-21,Uttar Pradesh,Prayagraj,32,55,10,No,35
2025-12-22,Uttar Pradesh,Prayagraj,506,1075,109,No,556
2025-12-23,Uttar Pradesh,Prayagraj,390,733,113,No,429
2025-12-24,Uttar Pradesh,Prayagraj,220,515,37,No,242
2025-12-25,Uttar Pradesh,Prayagraj,237,583,58,No,260
2025-12-26,Uttar Pradesh,Prayagraj,502,907,142,No,552
2025-12-27,Uttar Pradesh,Prayagraj,87,107,19,No,95
2025-12-28,Uttar Pradesh,Prayagraj,79,160,23,No,86
2025-12-29,Uttar Pradesh,Prayagraj,578,1227,125,No,635
2025-12-30,Uttar Pradesh,Prayagraj,369,760,124,No,405
2025-12-31,Uttar Pradesh,Prayagraj,381,739,57,No,419
